rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_AltMSL,gps_SIV,gps_GroundSpeed,gps_pDOP,humidity_%,degC,
08/27/2024,20:58:38.47,08/28/2024,03:58:32.000,376710054,-1217226480,180325,29,10027,89,32.74,23.10,
08/27/2024,20:58:39.47,08/28/2024,03:58:33.000,376710049,-1217227624,180262,29,9771,89,32.80,23.00,
08/27/2024,20:58:40.47,08/28/2024,03:58:34.000,376710045,-1217228740,180219,29,9746,89,32.85,23.02,
08/27/2024,20:58:41.47,08/28/2024,03:58:35.000,376710045,-1217229847,180150,29,9899,89,32.97,22.92,
08/27/2024,20:58:42.47,08/28/2024,03:58:36.000,376710058,-1217230964,180098,29,10011,89,32.96,22.88,
08/27/2024,20:58:43.46,08/28/2024,03:58:37.000,376710092,-1217232095,180025,29,10066,86,33.01,22.82,
08/27/2024,20:58:44.46,08/28/2024,03:58:38.000,376710147,-1217233233,179989,30,10072,86,33.21,22.85,
08/27/2024,20:58:45.46,08/28/2024,03:58:39.000,376710216,-1217234368,179915,30,9883,86,33.45,22.70,
08/27/2024,20:58:46.46,08/28/2024,03:58:40.000,376710329,-1217235485,179674,30,9797,86,33.48,22.47,
08/27/2024,20:58:47.51,08/28/2024,03:58:41.000,376710502,-1217236573,179590,29,9890,90,33.54,22.44,
08/27/2024,20:58:48.50,08/28/2024,03:58:42.000,376710702,-1217237658,179532,28,9874,88,33.77,22.52,
08/27/2024,20:58:49.50,08/28/2024,03:58:43.000,376710848,-1217238780,179524,29,9661,85,33.79,22.47,
08/27/2024,20:58:50.50,08/28/2024,03:58:44.000,376710949,-1217239891,179538,30,9389,85,34.02,22.52,
08/27/2024,20:58:51.50,08/28/2024,03:58:45.000,376711059,-1217240967,179478,30,9105,85,34.17,22.58,
08/27/2024,20:58:52.49,08/28/2024,03:58:46.000,376711224,-1217242003,179270,30,8886,85,34.22,22.59,
08/27/2024,20:58:53.49,08/28/2024,03:58:47.000,376711435,-1217242993,178929,30,8600,85,34.49,22.67,
08/27/2024,20:58:54.49,08/28/2024,03:58:48.000,376711673,-1217243952,178836,30,7919,85,34.49,22.73,
08/27/2024,20:58:55.49,08/28/2024,03:58:49.000,376711898,-1217244842,178700,30,6545,85,34.70,22.72,
08/27/2024,20:58:56.48,08/28/2024,03:58:50.000,376712095,-1217245604,178358,30,5482,85,34.77,22.69,
08/27/2024,20:58:57.48,08/28/2024,03:58:51.000,376712270,-1217246221,178311,30,3776,88,34.97,22.83,
08/27/2024,20:58:58.48,08/28/2024,03:58:52.000,376712397,-1217246690,178290,29,1721,88,34.95,22.79,
08/27/2024,20:58:59.48,08/28/2024,03:58:53.000,376712465,-1217246948,178262,29,17,88,35.12,22.82,
08/27/2024,20:59:00.48,08/28/2024,03:58:54.000,376712475,-1217247011,178192,29,596,89,35.28,22.80,
08/27/2024,20:59:01.47,08/28/2024,03:58:55.000,376712479,-1217247064,178139,28,2059,88,35.21,22.86,
08/27/2024,20:59:02.47,08/28/2024,03:58:56.000,376712526,-1217247245,178128,29,3326,88,35.32,22.96,
08/27/2024,20:59:03.47,08/28/2024,03:58:57.000,376712609,-1217247568,178053,29,4369,88,35.22,23.00,
08/27/2024,20:59:04.47,08/28/2024,03:58:58.000,376712706,-1217248017,178008,29,5031,88,35.19,23.11,
08/27/2024,20:59:05.46,08/28/2024,03:58:59.000,376712760,-1217248563,177890,29,5176,88,35.11,23.25,
08/27/2024,20:59:06.46,08/28/2024,03:59:00.000,376712718,-1217249130,177568,29,4990,88,34.96,23.26,
08/27/2024,20:59:07.46,08/28/2024,03:59:01.000,376712575,-1217249575,178202,29,4888,88,34.78,23.27,
08/27/2024,20:59:08.51,08/28/2024,03:59:02.000,376712270,-1217249918,178479,29,5137,88,34.71,23.26,
08/27/2024,20:59:09.51,08/28/2024,03:59:03.000,376711865,-1217250128,178731,29,5150,88,34.69,23.25,
08/27/2024,20:59:10.50,08/28/2024,03:59:04.000,376711395,-1217250214,179179,29,5319,88,34.69,23.25,
08/27/2024,20:59:11.50,08/28/2024,03:59:05.000,376710939,-1217250177,179641,29,5408,88,34.85,23.32,
08/27/2024,20:59:12.50,08/28/2024,03:59:06.000,376710473,-1217249971,179904,29,5770,88,34.71,23.35,
08/27/2024,20:59:13.50,08/28/2024,03:59:07.000,376710069,-1217249570,180147,29,6115,88,34.67,23.40,
08/27/2024,20:59:14.50,08/28/2024,03:59:08.000,376709756,-1217249013,180308,29,6413,88,34.77,23.35,
08/27/2024,20:59:15.49,08/28/2024,03:59:09.000,376709514,-1217248360,180445,29,6653,88,34.49,23.33,
08/27/2024,20:59:16.49,08/28/2024,03:59:10.000,376709284,-1217247667,180469,29,6980,88,34.35,23.33,
08/27/2024,20:59:17.49,08/28/2024,03:59:11.000,376709037,-1217246949,180469,29,7092,88,34.30,23.30,
08/27/2024,20:59:18.49,08/28/2024,03:59:12.000,376708737,-1217246240,180399,29,7105,88,34.26,23.34,
08/27/2024,20:59:19.48,08/28/2024,03:59:13.000,376708380,-1217245566,180411,29,6591,88,34.27,23.32,
08/27/2024,20:59:20.51,08/28/2024,03:59:14.000,376707981,-1217244991,180282,29,6703,88,34.13,23.32,
08/27/2024,20:59:21.50,08/28/2024,03:59:15.000,376707505,-1217244521,180287,29,6720,88,34.26,23.37,
08/27/2024,20:59:22.54,08/28/2024,03:59:16.000,376706981,-1217244132,180213,29,6693,88,34.14,23.45,
08/27/2024,20:59:23.54,08/28/2024,03:59:17.000,376706427,-1217243829,180337,29,6745,88,33.97,23.40,
08/27/2024,20:59:24.54,08/28/2024,03:59:18.000,376705839,-1217243649,180346,29,6828,88,33.92,23.42,
08/27/2024,20:59:25.54,08/28/2024,03:59:19.000,376705233,-1217243564,180283,29,7153,88,33.82,23.51,
08/27/2024,20:59:26.53,08/28/2024,03:59:20.000,376704598,-1217243497,180405,29,7256,88,33.76,23.65,
08/27/2024,20:59:27.53,08/28/2024,03:59:21.000,376703955,-1217243450,180756,29,7499,88,33.77,23.72,
08/27/2024,20:59:28.53,08/28/2024,03:59:22.000,376703296,-1217243443,181065,29,7890,88,33.82,23.84,
08/27/2024,20:59:29.53,08/28/2024,03:59:23.000,376702598,-1217243436,181000,29,8170,88,33.64,23.82,
08/27/2024,20:59:30.52,08/28/2024,03:59:24.000,376701870,-1217243425,181267,29,8216,90,33.41,23.83,
08/27/2024,20:59:31.52,08/28/2024,03:59:25.000,376701133,-1217243393,181109,28,8010,88,33.46,23.75,
08/27/2024,20:59:32.52,08/28/2024,03:59:26.000,376700405,-1217243384,181122,29,7592,88,33.59,23.80,
08/27/2024,20:59:33.52,08/28/2024,03:59:27.000,376699707,-1217243393,181200,29,7521,88,33.73,23.76,
08/27/2024,20:59:34.52,08/28/2024,03:59:28.000,376699026,-1217243400,181325,29,7194,88,33.83,23.80,
08/27/2024,20:59:35.51,08/28/2024,03:59:29.000,376698367,-1217243408,181261,29,7163,86,33.67,23.73,
08/27/2024,20:59:36.51,08/28/2024,03:59:30.000,376697722,-1217243415,181127,30,7116,86,33.59,23.77,
08/27/2024,20:59:37.51,08/28/2024,03:59:31.000,376697081,-1217243422,181252,30,7001,86,33.58,23.74,
08/27/2024,20:59:38.51,08/28/2024,03:59:32.000,376696449,-1217243410,181401,30,6885,86,33.74,23.73,
08/27/2024,20:59:39.50,08/28/2024,03:59:33.000,376695828,-1217243405,181351,30,6472,87,33.70,23.73,
08/27/2024,20:59:40.50,08/28/2024,03:59:34.000,376695234,-1217243397,181395,29,6017,89,33.58,23.69,
08/27/2024,20:59:41.50,08/28/2024,03:59:35.000,376694675,-1217243398,181319,29,5490,89,33.46,23.66,
08/27/2024,20:59:42.50,08/28/2024,03:59:36.000,376694167,-1217243407,181234,29,5116,89,33.53,23.73,
08/27/2024,20:59:43.50,08/28/2024,03:59:37.000,376693699,-1217243461,181251,29,4921,89,33.49,23.67,
08/27/2024,20:59:44.49,08/28/2024,03:59:38.000,376693262,-1217243593,181340,29,4934,91,33.65,23.65,
08/27/2024,20:59:45.49,08/28/2024,03:59:39.000,376692871,-1217243852,181331,28,4962,89,33.73,23.68,
08/27/2024,20:59:46.49,08/28/2024,03:59:40.000,376692560,-1217244236,181139,29,4962,86,33.59,23.64,
08/27/2024,20:59:48.46,08/28/2024,03:59:42.000,376692214,-1217245306,181012,29,5388,86,33.52,23.64,
08/27/2024,20:59:49.51,08/28/2024,03:59:43.000,376692158,-1217245948,181072,30,5851,86,33.62,23.68,
08/27/2024,20:59:50.51,08/28/2024,03:59:44.000,376692130,-1217246639,181142,30,6290,86,33.68,23.65,
08/27/2024,20:59:51.50,08/28/2024,03:59:45.000,376692118,-1217247376,181264,30,6604,86,33.78,23.68,
08/27/2024,20:59:52.50,08/28/2024,03:59:46.000,376692112,-1217248143,181188,29,6852,86,33.80,23.63,
08/27/2024,20:59:53.50,08/28/2024,03:59:47.000,376692122,-1217248931,181142,29,6980,86,33.82,23.58,
08/27/2024,20:59:54.50,08/28/2024,03:59:48.000,376692135,-1217249751,181149,29,7261,88,33.77,23.62,
08/27/2024,20:59:55.49,08/28/2024,03:59:49.000,376692155,-1217250555,181162,29,6991,89,33.67,23.62,
08/27/2024,20:59:56.49,08/28/2024,03:59:50.000,376692182,-1217251317,181068,28,6580,90,33.73,23.66,
08/27/2024,20:59:57.49,08/28/2024,03:59:51.000,376692244,-1217252003,180971,27,5851,91,33.79,23.60,
08/27/2024,20:59:58.49,08/28/2024,03:59:52.000,376692385,-1217252602,181011,27,5356,87,33.74,23.58,
08/27/2024,20:59:59.49,08/28/2024,03:59:53.000,376692647,-1217253079,181039,29,5036,90,33.71,23.62,
08/27/2024,21:00:00.48,08/28/2024,03:59:54.000,376693038,-1217253400,180918,28,5361,87,33.67,23.75,
08/27/2024,21:00:01.48,08/28/2024,03:59:55.000,376693545,-1217253558,180858,29,6058,90,33.68,23.81,
08/27/2024,21:00:02.48,08/28/2024,03:59:56.000,376694139,-1217253621,180830,28,6860,90,33.75,23.84,
08/27/2024,21:00:03.48,08/28/2024,03:59:57.000,376694807,-1217253645,180946,28,7558,90,33.78,23.85,
08/27/2024,21:00:04.47,08/28/2024,03:59:58.000,376695520,-1217253646,181028,28,7998,90,33.68,23.85,
08/27/2024,21:00:05.47,08/28/2024,03:59:59.000,376696242,-1217253658,181118,28,7995,90,33.53,23.90,
08/27/2024,21:00:06.47,08/28/2024,04:00:00.000,376696944,-1217253673,181099,28,7723,90,33.42,23.97,
08/27/2024,21:00:07.47,08/28/2024,04:00:01.000,376697649,-1217253693,181186,28,7851,90,33.14,24.01,
08/27/2024,21:00:08.46,08/28/2024,04:00:02.000,376698347,-1217253696,181083,28,7710,90,33.00,24.01,
08/27/2024,21:00:09.46,08/28/2024,04:00:03.000,376699028,-1217253704,181086,28,7459,90,32.95,24.00,
08/27/2024,21:00:10.51,08/28/2024,04:00:04.000,376699693,-1217253724,181040,28,7332,92,32.91,24.04,
08/27/2024,21:00:11.51,08/28/2024,04:00:05.000,376700342,-1217253752,180587,27,6965,90,32.97,24.01,
08/27/2024,21:00:12.51,08/28/2024,04:00:06.000,376700978,-1217253732,180600,28,6933,90,33.03,24.04,
08/27/2024,21:00:13.50,08/28/2024,04:00:07.000,376701580,-1217253718,180710,28,6570,90,33.04,24.04,
08/27/2024,21:00:14.50,08/28/2024,04:00:08.000,376702175,-1217253730,180657,28,6640,90,33.07,24.05,
08/27/2024,21:00:15.50,08/28/2024,04:00:09.000,376702773,-1217253748,180606,28,6680,90,33.05,24.00,
08/27/2024,21:00:16.50,08/28/2024,04:00:10.000,376703377,-1217253764,180609,28,6698,90,33.02,24.12,
08/27/2024,21:00:17.50,08/28/2024,04:00:11.000,376703984,-1217253769,180542,28,6687,90,32.98,24.08,
08/27/2024,21:00:18.49,08/28/2024,04:00:12.000,376704579,-1217253777,180446,28,6582,90,32.85,24.14,
08/27/2024,21:00:19.49,08/28/2024,04:00:13.000,376705180,-1217253760,180636,28,6694,90,32.84,24.11,
08/27/2024,21:00:20.49,08/28/2024,04:00:14.000,376705789,-1217253712,180600,28,6746,92,32.88,24.01,
08/27/2024,21:00:21.49,08/28/2024,04:00:15.000,376706391,-1217253556,180527,27,6836,89,33.00,24.03,
08/27/2024,21:00:22.48,08/28/2024,04:00:16.000,376706981,-1217253295,180581,27,7009,89,32.95,23.98,
08/27/2024,21:00:23.48,08/28/2024,04:00:17.000,376707521,-1217252930,180301,27,6641,93,32.97,24.04,
08/27/2024,21:00:24.48,08/28/2024,04:00:18.000,376707987,-1217252422,180294,26,6885,92,33.07,23.95,
08/27/2024,21:00:25.48,08/28/2024,04:00:19.000,376708405,-1217251817,179868,27,6970,90,33.09,23.85,
08/27/2024,21:00:26.48,08/28/2024,04:00:20.000,376708774,-1217251160,180306,28,6859,90,33.06,23.76,
08/27/2024,21:00:27.47,08/28/2024,04:00:21.000,376709100,-1217250540,180209,28,6410,90,33.16,23.77,
08/27/2024,21:00:28.47,08/28/2024,04:00:22.000,376709448,-1217250008,179990,28,6066,91,33.21,23.76,
08/27/2024,21:00:29.47,08/28/2024,04:00:23.000,376709850,-1217249577,179741,27,5778,88,33.23,23.88,
08/27/2024,21:00:30.47,08/28/2024,04:00:24.000,376710296,-1217249287,179610,28,5470,87,33.27,23.84,
08/27/2024,21:00:31.52,08/28/2024,04:00:25.000,376710749,-1217249115,179486,29,5184,87,33.23,23.82,
08/27/2024,21:00:32.51,08/28/2024,04:00:26.000,376711177,-1217248992,179340,29,4674,87,33.26,23.78,
08/27/2024,21:00:33.54,08/28/2024,04:00:27.000,376711499,-1217248898,179292,29,3258,87,33.13,23.77,
08/27/2024,21:00:34.54,08/28/2024,04:00:28.000,376711680,-1217248846,179220,29,1617,87,33.07,23.77,
08/27/2024,21:00:35.53,08/28/2024,04:00:29.000,376711729,-1217248833,179106,29,161,87,32.95,23.74,
08/27/2024,21:00:36.53,08/28/2024,04:00:30.000,376711750,-1217248831,179052,29,269,87,32.97,23.73,
08/27/2024,21:00:37.53,08/28/2024,04:00:31.000,376711858,-1217248804,178971,29,1626,87,32.89,23.67,
08/27/2024,21:00:38.57,08/28/2024,04:00:32.000,376712087,-1217248746,178864,29,3000,87,32.88,23.64,
08/27/2024,21:00:39.56,08/28/2024,04:00:33.000,376712435,-1217248703,179081,29,4146,87,33.02,23.58,
08/27/2024,21:00:40.56,08/28/2024,04:00:34.000,376712857,-1217248740,179203,29,4894,87,33.03,23.73,
08/27/2024,21:00:41.56,08/28/2024,04:00:35.000,376713284,-1217248927,179086,29,5285,87,33.17,23.71,
08/27/2024,21:00:42.56,08/28/2024,04:00:36.000,376713623,-1217249355,179133,29,5625,87,33.23,23.71,
08/27/2024,21:00:43.55,08/28/2024,04:00:37.000,376713876,-1217249967,179168,29,6414,87,33.30,23.78,
08/27/2024,21:00:44.55,08/28/2024,04:00:38.000,376714110,-1217250658,179129,29,6789,87,33.20,23.86,
08/27/2024,21:00:45.55,08/28/2024,04:00:39.000,376714388,-1217251392,179088,29,7416,87,33.28,23.90,
08/27/2024,21:00:46.55,08/28/2024,04:00:40.000,376714727,-1217252160,178913,29,7954,87,33.28,23.99,
08/27/2024,21:00:47.55,08/28/2024,04:00:42.000,376715531,-1217253763,178701,28,8615,88,33.14,23.86,
08/27/2024,21:00:48.54,08/28/2024,04:00:43.000,376715973,-1217254573,178608,29,8696,87,33.18,23.83,
08/27/2024,21:00:49.54,08/28/2024,04:00:44.000,376716429,-1217255364,178470,29,8613,87,33.31,23.77,
08/27/2024,21:00:50.54,08/28/2024,04:00:45.000,376716890,-1217256165,178534,29,8785,87,33.30,23.77,
08/27/2024,21:00:51.54,08/28/2024,04:00:46.000,376717373,-1217256961,178536,29,8881,87,33.27,23.75,
08/27/2024,21:00:52.53,08/28/2024,04:00:47.000,376717875,-1217257765,178565,28,9096,90,33.35,23.78,
08/27/2024,21:00:53.53,08/28/2024,04:00:48.000,376718422,-1217258550,178630,28,9272,90,33.28,23.76,
08/27/2024,21:00:54.53,08/28/2024,04:00:49.000,376718998,-1217259319,178914,29,9319,87,33.25,23.76,
08/27/2024,21:00:55.53,08/28/2024,04:00:50.000,376719595,-1217260080,178850,28,9447,88,33.48,23.78,
08/27/2024,21:00:56.53,08/28/2024,04:00:51.000,376720231,-1217260818,178823,28,9651,88,33.70,23.78,
08/27/2024,21:00:57.52,08/28/2024,04:00:52.000,376720884,-1217261547,178527,28,9679,88,34.19,23.76,
08/27/2024,21:00:58.52,08/28/2024,04:00:53.000,376721549,-1217262258,178406,26,9734,90,34.54,23.70,
08/27/2024,21:00:59.52,08/28/2024,04:00:54.000,376722231,-1217262954,178198,28,9846,88,34.73,23.59,
08/27/2024,21:01:00.52,08/28/2024,04:00:55.000,376722944,-1217263705,176779,27,10068,89,34.90,23.54,
08/27/2024,21:01:01.51,08/28/2024,04:00:56.000,376723671,-1217264419,176014,28,10045,90,34.97,23.41,
08/27/2024,21:01:02.51,08/28/2024,04:00:57.000,376724440,-1217265046,175876,28,9888,89,35.12,23.42,
08/27/2024,21:01:03.51,08/28/2024,04:00:58.000,376725147,-1217265695,174970,28,9578,88,35.23,23.31,
08/27/2024,21:01:04.51,08/28/2024,04:00:59.000,376725872,-1217266252,174564,27,9266,89,35.37,23.23,
08/27/2024,21:01:05.51,08/28/2024,04:01:00.000,376726577,-1217266776,174378,29,9001,87,35.89,23.21,
08/27/2024,21:01:06.50,08/28/2024,04:01:01.000,376727301,-1217267227,174186,29,8805,87,36.20,23.12,
08/27/2024,21:01:07.50,08/28/2024,04:01:02.000,376728007,-1217267689,174031,29,8961,87,36.74,22.94,
08/27/2024,21:01:08.50,08/28/2024,04:01:03.000,376728731,-1217268140,174047,29,9142,87,37.54,22.85,
08/27/2024,21:01:09.50,08/28/2024,04:01:04.000,376729450,-1217268629,174092,28,9132,88,38.08,22.87,
08/27/2024,21:01:10.49,08/28/2024,04:01:05.000,376730171,-1217269116,173761,28,9101,88,38.48,22.82,
08/27/2024,21:01:11.49,08/28/2024,04:01:06.000,376730914,-1217269528,173356,29,8953,87,38.51,22.87,
08/27/2024,21:01:12.49,08/28/2024,04:01:07.000,376731683,-1217269878,173226,29,9136,87,38.57,22.90,
08/27/2024,21:01:13.49,08/28/2024,04:01:08.000,376732454,-1217270214,173261,29,9143,87,38.73,22.93,
08/27/2024,21:01:14.48,08/28/2024,04:01:09.000,376733257,-1217270552,173512,29,9453,87,38.76,22.95,
08/27/2024,21:01:15.48,08/28/2024,04:01:10.000,376734095,-1217270852,173691,29,9687,87,38.84,22.98,
08/27/2024,21:01:16.48,08/28/2024,04:01:11.000,376734954,-1217271143,173802,29,9967,87,38.66,23.02,
08/27/2024,21:01:17.48,08/28/2024,04:01:12.000,376735838,-1217271408,173880,28,10164,89,38.57,23.09,
08/27/2024,21:01:18.48,08/28/2024,04:01:13.000,376736742,-1217271664,174002,27,10307,91,38.48,23.15,
08/27/2024,21:01:19.47,08/28/2024,04:01:14.000,376737668,-1217271881,173689,29,10451,87,38.54,23.25,
08/27/2024,21:01:20.47,08/28/2024,04:01:15.000,376738583,-1217272053,173889,29,10165,87,38.38,23.27,
08/27/2024,21:01:21.47,08/28/2024,04:01:16.000,376739502,-1217272180,174151,28,10302,88,38.31,23.40,
08/27/2024,21:01:22.47,08/28/2024,04:01:17.000,376740424,-1217272264,174395,29,10246,87,37.91,23.53,
08/27/2024,21:01:23.46,08/28/2024,04:01:18.000,376741342,-1217272305,174560,29,10242,87,37.80,23.49,
08/27/2024,21:01:24.51,08/28/2024,04:01:19.000,376742279,-1217272320,174737,29,10469,87,37.34,23.46,
